  1113 0.052500 0.040600 0.095300 -0.056054 0.988862 -0.137876 -0.874599 0.017964 0.484515 0.481594 0.147745 0.863851 -0.000638
  1121 0.080900 0.041300 0.072100 0.636410 0.050342 -0.769706 -0.171434 0.982141 -0.077521 0.752057 0.181290 0.633675 1.005420
  1122 0.080900 0.041300 0.072100 -0.171911 0.982020 -0.077991 -0.636629 -0.050341 0.769525 0.751763 0.181941 0.633837 -0.004894
  1123 0.080900 0.041300 0.072100 0.636629 0.050341 -0.769525 -0.171911 0.982020 -0.077991 0.751763 0.181941 0.633837 0.001719
  1131 0.082800 0.006100 0.072800 0.636662 0.000774 -0.771142 0.009397 0.999917 0.008799 0.771085 -0.012849 0.636602 1.003133
  1132 0.082800 0.006100 0.072800 0.009407 0.999917 0.008786 -0.636662 -0.000757 0.771142 0.771085 -0.012849 0.636602 -0.006626
  1133 0.082800 0.006100 0.072800 0.636662 0.000757 -0.771142 0.009407 0.999917 0.008786 0.771085 -0.012849 0.636602 0.001502
  1141 0.053500 0.006200 0.097000 0.869023 -0.018143 -0.494439 0.029123 0.999470 0.014517 0.493914 -0.027015 0.869091 0.996246
  1142 0.053500 0.006200 0.097000 0.869022 -0.018177 -0.494440 0.029152 0.999470 0.014500 0.493914 -0.027015 0.869091 0.000023
  1143 0.053500 0.006200 0.097000 0.029152 0.999470 0.014500 -0.869022 0.018177 0.494440 0.493914 -0.027015 0.869091 -0.000934
